,FightID,URL,FighterID_1,FighterID_2,Result_1,Result_2
380,844786,https://ufc.ru/event/ufc-265#1037,166681,799687,ПОБЕДА,Loss
381,641515,https://ufc.ru/event/ufc-fight-night-july-31-2021#1042,386870,422302,,
382,669790,https://ufc.ru/event/ufc-fight-night-july-31-2021#1042,640070,245523,ПОБЕДА,Loss
383,726204,https://ufc.ru/event/ufc-fight-night-july-31-2021#1042,200948,877836,Loss,ПОБЕДА
384,913144,https://ufc.ru/event/ufc-fight-night-july-31-2021#1042,556774,848822,Loss,ПОБЕДА
385,435410,https://ufc.ru/event/ufc-fight-night-july-24-2021#1041,804578,109038,Loss,ПОБЕДА
386,235025,https://ufc.ru/event/ufc-fight-night-july-24-2021#1041,677633,872088,Loss,ПОБЕДА
387,769832,https://ufc.ru/event/ufc-fight-night-july-24-2021#1041,673068,907843,ПОБЕДА,Loss
388,521108,https://ufc.ru/event/ufc-fight-night-july-24-2021#1041,184564,149107,ПОБЕДА,Loss
389,949071,https://ufc.ru/event/ufc-fight-night-july-17-2021#1040,310571,162386,ПОБЕДА,Loss
390,321261,https://ufc.ru/event/ufc-fight-night-july-17-2021#1040,301228,163902,Loss,ПОБЕДА
391,239312,https://ufc.ru/event/ufc-fight-night-july-17-2021#1040,535458,479500,Loss,ПОБЕДА
392,833174,https://ufc.ru/event/ufc-fight-night-july-17-2021#1040,160600,926489,ПОБЕДА,Loss
393,770198,https://ufc.ru/event/ufc-fight-night-july-17-2021#1040,820740,196678,Loss,ПОБЕДА
394,715576,https://ufc.ru/event/ufc-264#1033,824666,158936,ПОБЕДА,Loss
395,177490,https://ufc.ru/event/ufc-264#1033,524657,403349,ПОБЕДА,Loss
396,261719,https://ufc.ru/event/ufc-264#1033,621568,391841,ПОБЕДА,Loss
397,287951,https://ufc.ru/event/ufc-264#1033,346614,203228,ПОБЕДА,Loss
398,908508,https://ufc.ru/event/ufc-fight-night-june-26-2021#1032,239682,121545,ПОБЕДА,Loss
399,478920,https://ufc.ru/event/ufc-fight-night-june-26-2021#1032,816187,655880,ПОБЕДА,Loss
400,909430,https://ufc.ru/event/ufc-fight-night-june-26-2021#1032,754452,297808,No Contest,No Contest
401,889680,https://ufc.ru/event/ufc-fight-night-june-26-2021#1032,448969,382983,ПОБЕДА,Loss
402,879035,https://ufc.ru/event/ufc-fight-night-june-26-2021#1032,171190,818249,ПОБЕДА,Loss
403,343372,https://ufc.ru/event/ufc-fight-night-june-19-2021#1035,611734,929159,ПОБЕДА,Loss
404,244110,https://ufc.ru/event/ufc-fight-night-june-19-2021#1035,169979,484496,Loss,ПОБЕДА
405,624073,https://ufc.ru/event/ufc-fight-night-june-19-2021#1035,783646,756489,ПОБЕДА,Loss
406,695473,https://ufc.ru/event/ufc-fight-night-june-19-2021#1035,166662,952449,Loss,ПОБЕДА
407,593191,https://ufc.ru/event/ufc-fight-night-june-19-2021#1035,503221,315748,Loss,ПОБЕДА
408,951791,https://ufc.ru/event/ufc-fight-night-june-19-2021#1035,346072,312385,ПОБЕДА,Loss
409,498383,https://ufc.ru/event/ufc-263#1034,506413,387433,ПОБЕДА,Loss
410,468328,https://ufc.ru/event/ufc-263#1034,112665,401499,Loss,ПОБЕДА
411,352032,https://ufc.ru/event/ufc-263#1034,994529,924770,ПОБЕДА,Loss
412,900253,https://ufc.ru/event/ufc-263#1034,184561,248902,Loss,ПОБЕДА
413,284362,https://ufc.ru/event/ufc-263#1034,485902,721769,ПОБЕДА,Loss
414,638588,https://ufc.ru/event/ufc-fight-night-june-05-2021#1036,971624,707228,ПОБЕДА,Loss
415,554682,https://ufc.ru/event/ufc-fight-night-june-05-2021#1036,937221,229477,Loss,ПОБЕДА
416,129003,https://ufc.ru/event/ufc-fight-night-june-05-2021#1036,320453,311569,ПОБЕДА,Loss
417,112636,https://ufc.ru/event/ufc-fight-night-june-05-2021#1036,548836,152905,ПОБЕДА,Loss
418,288217,https://ufc.ru/event/ufc-fight-night-june-05-2021#1036,113400,151842,Loss,ПОБЕДА
419,572098,https://ufc.ru/event/ufc-fight-night-may-22-2021#1030,858884,492191,ПОБЕДА,Loss
420,170348,https://ufc.ru/event/ufc-fight-night-may-22-2021#1030,115057,241658,Loss,ПОБЕДА
421,575267,https://ufc.ru/event/ufc-fight-night-may-22-2021#1030,214561,176275,Loss,ПОБЕДА
422,844446,https://ufc.ru/event/ufc-fight-night-may-22-2021#1030,233971,970949,ПОБЕДА,Loss
423,788061,https://ufc.ru/event/ufc-fight-night-may-22-2021#1030,249883,135342,ПОБЕДА,Loss
424,811182,https://ufc.ru/event/ufc-262#1029,930495,770984,ПОБЕДА,Loss
425,627827,https://ufc.ru/event/ufc-262#1029,182506,472241,Loss,ПОБЕДА
426,548089,https://ufc.ru/event/ufc-262#1029,537428,785674,Loss,ПОБЕДА
427,744030,https://ufc.ru/event/ufc-262#1029,538483,116725,ПОБЕДА,Loss
428,177080,https://ufc.ru/event/ufc-262#1029,703204,744312,Loss,ПОБЕДА
429,265180,https://ufc.ru/event/ufc-fight-night-may-08-2021#1028,869809,746639,ПОБЕДА,Loss
430,231470,https://ufc.ru/event/ufc-fight-night-may-08-2021#1028,742152,620170,Loss,ПОБЕДА
431,683504,https://ufc.ru/event/ufc-fight-night-may-08-2021#1028,540032,160131,ПОБЕДА,Loss
432,341010,https://ufc.ru/event/ufc-fight-night-may-08-2021#1028,138162,270098,Loss,ПОБЕДА
433,807323,https://ufc.ru/event/ufc-fight-night-may-08-2021#1028,412748,704768,Loss,ПОБЕДА
434,193767,https://ufc.ru/event/ufc-fight-night-may-08-2021#1028,423760,898769,ПОБЕДА,Loss
435,578644,https://ufc.ru/event/ufc-fight-night-may-01-2021#1031,764144,442088,Loss,ПОБЕДА
436,247868,https://ufc.ru/event/ufc-fight-night-may-01-2021#1031,104925,617384,Ничьих,Ничьих
437,829423,https://ufc.ru/event/ufc-fight-night-may-01-2021#1031,422302,964967,ПОБЕДА,Loss
438,991828,https://ufc.ru/event/ufc-fight-night-may-01-2021#1031,929680,384757,ПОБЕДА,Loss
439,214999,https://ufc.ru/event/ufc-261#1026,735031,968371,ПОБЕДА,Loss
440,785877,https://ufc.ru/event/ufc-261#1026,920089,515600,Loss,ПОБЕДА
441,724892,https://ufc.ru/event/ufc-261#1026,273630,892540,ПОБЕДА,Loss
442,210432,https://ufc.ru/event/ufc-261#1026,386870,236428,ПОБЕДА,Loss
443,802265,https://ufc.ru/event/ufc-261#1026,364213,143429,ПОБЕДА,Loss
444,371533,https://ufc.ru/event/ufc-fight-night-april-17-2021#1025,284743,900677,ПОБЕДА,Loss
445,281154,https://ufc.ru/event/ufc-fight-night-april-17-2021#1025,537037,906235,ПОБЕДА,Loss
446,730397,https://ufc.ru/event/ufc-fight-night-april-17-2021#1025,332885,650835,ПОБЕДА,Loss
447,325350,https://ufc.ru/event/ufc-fight-night-april-10-2021#1027,387433,229726,ПОБЕДА,Loss
448,483281,https://ufc.ru/event/ufc-fight-night-april-10-2021#1027,469182,492149,ПОБЕДА,Loss
449,518787,https://ufc.ru/event/ufc-fight-night-april-10-2021#1027,458953,405931,Loss,ПОБЕДА
450,411884,https://ufc.ru/event/ufc-fight-night-april-10-2021#1027,868247,339595,Loss,ПОБЕДА
451,508247,https://ufc.ru/event/ufc-fight-night-april-10-2021#1027,713722,126457,Loss,ПОБЕДА
452,798521,https://ufc.ru/event/ufc-260#1022,683070,286818,Loss,ПОБЕДА
453,892073,https://ufc.ru/event/ufc-260#1022,703860,749189,Loss,ПОБЕДА
454,443677,https://ufc.ru/event/ufc-260#1022,894107,625353,ПОБЕДА,Loss
455,204089,https://ufc.ru/event/ufc-260#1022,907928,332939,ПОБЕДА,Loss
456,579717,https://ufc.ru/event/ufc-fight-night-march-21-2021#1024,881345,229726,ПОБЕДА,Loss
457,912606,https://ufc.ru/event/ufc-fight-night-march-21-2021#1024,563866,314439,Loss,ПОБЕДА
458,954175,https://ufc.ru/event/ufc-fight-night-march-21-2021#1024,640070,545417,Loss,ПОБЕДА
459,249643,https://ufc.ru/event/ufc-fight-night-march-21-2021#1024,184564,853090,ПОБЕДА,Loss
460,544622,https://ufc.ru/event/ufc-fight-night-march-13-2021#1023,994529,248902,No Contest,No Contest
461,347752,https://ufc.ru/event/ufc-fight-night-march-13-2021#1023,766747,138660,Loss,ПОБЕДА
462,332646,https://ufc.ru/event/ufc-fight-night-march-13-2021#1023,929159,269909,ПОБЕДА,Loss
463,698330,https://ufc.ru/event/ufc-fight-night-march-13-2021#1023,476703,829265,Loss,ПОБЕДА
464,944748,https://ufc.ru/event/ufc-fight-night-march-13-2021#1023,916689,939267,No Contest,No Contest
465,530801,https://ufc.ru/event/ufc-259#1021,949913,506413,ПОБЕДА,Loss
466,311936,https://ufc.ru/event/ufc-259#1021,617464,897235,ПОБЕДА,Loss
467,233061,https://ufc.ru/event/ufc-259#1021,459345,817538,Loss,ПОБЕДА
468,321467,https://ufc.ru/event/ufc-259#1021,310571,672903,ПОБЕДА,Loss
469,221109,https://ufc.ru/event/ufc-259#1021,364709,885048,Loss,ПОБЕДА
470,558580,https://ufc.ru/event/ufc-fight-night-february-27-2021#1020,971624,239682,Loss,ПОБЕДА
471,538496,https://ufc.ru/event/ufc-fight-night-february-27-2021#1020,916337,181872,Loss,ПОБЕДА
472,623720,https://ufc.ru/event/ufc-fight-night-february-27-2021#1020,785655,549630,Ничьих,Ничьих
473,857542,https://ufc.ru/event/ufc-fight-night-february-27-2021#1020,924729,633955,ПОБЕДА,Loss
474,850755,https://ufc.ru/event/ufc-fight-night-february-27-2021#1020,144162,991304,ПОБЕДА,Loss
475,204096,https://ufc.ru/event/ufc-fight-night-february-20-2021#1019,275312,508266,Loss,ПОБЕДА
476,253430,https://ufc.ru/event/ufc-fight-night-february-20-2021#1019,990794,203228,Loss,ПОБЕДА
477,358529,https://ufc.ru/event/ufc-fight-night-february-20-2021#1019,612854,907843,Loss,ПОБЕДА
478,226638,https://ufc.ru/event/ufc-fight-night-february-20-2021#1019,169979,204140,Loss,ПОБЕДА
479,407436,https://ufc.ru/event/ufc-fight-night-february-20-2021#1019,423760,412467,ПОБЕДА,Loss
480,677905,https://ufc.ru/event/ufc-fight-night-february-20-2021#1019,537037,773660,Loss,ПОБЕДА
481,369234,https://ufc.ru/event/ufc-258#1015,735031,524657,ПОБЕДА,Loss
482,418997,https://ufc.ru/event/ufc-258#1015,920784,774419,Loss,ПОБЕДА
483,848434,https://ufc.ru/event/ufc-258#1015,900677,910898,ПОБЕДА,Loss
484,966764,https://ufc.ru/event/ufc-258#1015,477056,987363,ПОБЕДА,Loss
485,402652,https://ufc.ru/event/ufc-fight-night-february-6-2021#1018,381842,121545,Loss,ПОБЕДА
486,578363,https://ufc.ru/event/ufc-fight-night-february-6-2021#1018,804578,931594,ПОБЕДА,Loss
487,484814,https://ufc.ru/event/ufc-fight-night-february-6-2021#1018,150452,161746,Loss,ПОБЕДА
488,635513,https://ufc.ru/event/ufc-fight-night-february-6-2021#1018,743338,476703,ПОБЕДА,Loss
489,537489,https://ufc.ru/event/ufc-fight-night-february-6-2021#1018,412748,472241,Loss,ПОБЕДА
490,681969,https://ufc.ru/event/ufc-257#1016,824666,158936,ПОБЕДА,Loss
491,106364,https://ufc.ru/event/ufc-257#1016,668754,770984,Loss,ПОБЕДА
492,849898,https://ufc.ru/event/ufc-257#1016,423623,647350,Loss,ПОБЕДА
493,474520,https://ufc.ru/event/ufc-fight-night-january-20-2021#1017,458748,540032,ПОБЕДА,Loss
494,791492,https://ufc.ru/event/ufc-fight-night-january-20-2021#1017,903308,737469,ПОБЕДА,Loss
495,802977,https://ufc.ru/event/ufc-fight-night-january-20-2021#1017,239240,116725,Loss,ПОБЕДА
496,960360,https://ufc.ru/event/ufc-fight-night-january-20-2021#1017,537428,605128,ПОБЕДА,Loss
497,265022,https://ufc.ru/event/ufc-fight-night-january-20-2021#1017,704316,727908,ПОБЕДА,Loss
498,701789,https://ufc.ru/event/ufc-fight-night-january-20-2021#1017,374620,329915,ПОБЕДА,Loss
499,869996,https://ufc.ru/event/ufc-fight-night-january-16-2021#1014,878769,119733,ПОБЕДА,Loss
500,793580,https://ufc.ru/event/ufc-fight-night-january-16-2021#1014,245706,346072,ПОБЕДА,Loss
501,271288,https://ufc.ru/event/ufc-fight-night-january-16-2021#1014,548836,826697,Loss,ПОБЕДА
502,440389,https://ufc.ru/event/ufc-fight-night-january-16-2021#1014,529950,113400,ПОБЕДА,Loss
503,135097,https://ufc.ru/event/ufc-fight-night-december-19-2020#1013,403349,160131,ПОБЕДА,Loss
504,763286,https://ufc.ru/event/ufc-fight-night-december-19-2020#1013,249942,783646,ПОБЕДА,Loss
505,830928,https://ufc.ru/event/ufc-fight-night-december-19-2020#1013,324846,124560,ПОБЕДА,Loss
506,623098,https://ufc.ru/event/ufc-fight-night-december-19-2020#1013,532029,858884,Loss,ПОБЕДА
507,279039,https://ufc.ru/event/ufc-fight-night-december-19-2020#1013,229477,391841,ПОБЕДА,Loss
508,871918,https://ufc.ru/event/ufc-256#1012,112665,401499,Ничьих,Ничьих
509,745568,https://ufc.ru/event/ufc-256#1012,182506,930495,Loss,ПОБЕДА
510,623746,https://ufc.ru/event/ufc-256#1012,339595,696878,ПОБЕДА,Loss
511,316806,https://ufc.ru/event/ufc-256#1012,229726,952174,ПОБЕДА,Loss
512,356223,https://ufc.ru/event/ufc-256#1012,289312,239682,Loss,ПОБЕДА
513,750802,https://ufc.ru/event/ufc-fight-night-december-05-2020#1011,249883,387433,Loss,ПОБЕДА
514,145146,https://ufc.ru/event/ufc-fight-night-december-05-2020#1011,655880,721769,Loss,ПОБЕДА
515,512204,https://ufc.ru/event/ufc-fight-night-december-05-2020#1011,320453,510611,ПОБЕДА,Loss
516,466810,https://ufc.ru/event/ufc-fight-night-december-05-2020#1011,660033,110064,Loss,ПОБЕДА
517,915822,https://ufc.ru/event/ufc-fight-night-november-28-2020#1010,364213,481828,,
518,753217,https://ufc.ru/event/ufc-fight-night-november-28-2020#1010,152905,268790,ПОБЕДА,Loss
519,923945,https://ufc.ru/event/ufc-fight-night-november-28-2020#1010,660384,970949,Loss,ПОБЕДА
520,382497,https://ufc.ru/event/ufc-fight-night-november-28-2020#1010,476509,176275,Loss,ПОБЕДА
521,855656,https://ufc.ru/event/ufc-fight-night-november-28-2020#1010,131436,323808,ПОБЕДА,Loss
522,191653,https://ufc.ru/event/ufc-255#1003,112665,739567,ПОБЕДА,Loss
523,466584,https://ufc.ru/event/ufc-255#1003,273630,810896,ПОБЕДА,Loss
524,858731,https://ufc.ru/event/ufc-255#1003,713722,448969,Loss,ПОБЕДА
525,946185,https://ufc.ru/event/ufc-255#1003,538483,453430,ПОБЕДА,Loss
526,270207,https://ufc.ru/event/ufc-255#1003,143482,485902,Loss,ПОБЕДА
527,715253,https://ufc.ru/event/ufc-fight-night-november-14-2020#1009,232373,739662,Loss,ПОБЕДА
528,349553,https://ufc.ru/event/ufc-fight-night-november-14-2020#1009,651634,124560,Loss,ПОБЕДА
529,286915,https://ufc.ru/event/ufc-fight-night-november-14-2020#1009,194377,422302,Loss,ПОБЕДА
530,404104,https://ufc.ru/event/ufc-fight-night-november-14-2020#1009,764405,215780,Loss,ПОБЕДА
531,462200,https://ufc.ru/event/ufc-fight-night-november-07-2020#1008,364709,758412,Loss,ПОБЕДА
532,943237,https://ufc.ru/event/ufc-fight-night-november-07-2020#1008,537037,816187,ПОБЕДА,Loss
533,308592,https://ufc.ru/event/ufc-fight-night-november-07-2020#1008,619075,977938,ПОБЕДА,Loss
534,876249,https://ufc.ru/event/ufc-fight-night-november-07-2020#1008,996782,115057,Loss,ПОБЕДА
535,534844,https://ufc.ru/event/ufc-fight-night-october-31-2020#1004,386870,788198,ПОБЕДА,Loss
536,463820,https://ufc.ru/event/ufc-fight-night-october-31-2020#1004,773928,754452,ПОБЕДА,Loss
537,915277,https://ufc.ru/event/ufc-fight-night-october-31-2020#1004,138162,391841,Loss,ПОБЕДА
538,201205,https://ufc.ru/event/ufc-fight-night-october-31-2020#1004,229726,135996,ПОБЕДА,Loss
539,458320,https://ufc.ru/event/ufc-fight-night-october-31-2020#1004,995840,162386,Loss,ПОБЕДА
540,598344,https://ufc.ru/event/ufc-254#988,943878,847318,ПОБЕДА,Loss
541,275769,https://ufc.ru/event/ufc-254#988,284743,950388,ПОБЕДА,Loss
542,542212,https://ufc.ru/event/ufc-254#988,121545,937221,ПОБЕДА,Loss
543,949234,https://ufc.ru/event/ufc-254#988,181872,104925,ПОБЕДА,Loss
544,835039,https://ufc.ru/event/ufc-fight-night-october-17-2020#1001,689160,611734,ПОБЕДА,Loss
545,914899,https://ufc.ru/event/ufc-fight-night-october-17-2020#1001,538483,892540,Loss,ПОБЕДА
546,756389,https://ufc.ru/event/ufc-fight-night-october-17-2020#1001,143429,169163,ПОБЕДА,Loss
547,305889,https://ufc.ru/event/ufc-fight-night-october-17-2020#1001,371366,153034,Loss,ПОБЕДА
548,251354,https://ufc.ru/event/ufc-fight-night-october-10-2020#1002,532029,804578,Loss,ПОБЕДА
549,328064,https://ufc.ru/event/ufc-fight-night-october-10-2020#1002,744312,786773,ПОБЕДА,Loss
550,504219,https://ufc.ru/event/ufc-fight-night-october-10-2020#1002,786980,229477,Loss,ПОБЕДА
551,420666,https://ufc.ru/event/ufc-fight-night-october-10-2020#1002,751898,578212,Loss,ПОБЕДА
552,216366,https://ufc.ru/event/ufc-fight-night-october-10-2020#1002,773660,736184,ПОБЕДА,Loss
553,877395,https://ufc.ru/event/ufc-fight-night-october-03-2020#994,918878,346614,ПОБЕДА,Loss
554,885827,https://ufc.ru/event/ufc-fight-night-october-03-2020#994,251316,903608,ПОБЕДА,Loss
555,613880,https://ufc.ru/event/ufc-253#992,506413,302310,ПОБЕДА,Loss
556,289681,https://ufc.ru/event/ufc-253#992,764144,949913,Loss,ПОБЕДА
557,902737,https://ufc.ru/event/ufc-253#992,990794,543272,ПОБЕДА,Loss
558,125221,https://ufc.ru/event/ufc-253#992,570262,190527,ПОБЕДА,Loss
559,324283,https://ufc.ru/event/ufc-fight-night-september-19-2020#997,278585,703860,ПОБЕДА,Loss
560,308326,https://ufc.ru/event/ufc-fight-night-september-19-2020#997,742152,476884,,
561,431959,https://ufc.ru/event/ufc-fight-night-september-19-2020#997,551273,138660,ПОБЕДА,Loss
562,960113,https://ufc.ru/event/ufc-fight-night-september-19-2020#997,339595,713903,ПОБЕДА,Loss
563,399491,https://ufc.ru/event/ufc-fight-night-september-19-2020#997,229726,939267,ПОБЕДА,Loss
564,585678,https://ufc.ru/event/ufc-fight-night-september-12-2020#996,746639,785625,ПОБЕДА,Loss
565,403599,https://ufc.ru/event/ufc-fight-night-september-12-2020#996,239240,308016,ПОБЕДА,Loss
566,751252,https://ufc.ru/event/ufc-fight-night-september-12-2020#996,680312,120065,ПОБЕДА,Loss
567,978129,https://ufc.ru/event/ufc-fight-night-september-12-2020#996,995840,323958,ПОБЕДА,Loss
568,477898,https://ufc.ru/event/ufc-fight-night-september-05-2020#995,381842,707228,ПОБЕДА,Loss
569,967098,https://ufc.ru/event/ufc-fight-night-september-05-2020#995,655880,944152,,
570,610523,https://ufc.ru/event/ufc-fight-night-september-05-2020#995,116725,785655,ПОБЕДА,Loss
571,140523,https://ufc.ru/event/ufc-fight-night-august-29-2020#993,364213,885048,Loss,ПОБЕДА
572,757657,https://ufc.ru/event/ufc-fight-night-august-29-2020#993,468916,540032,Loss,ПОБЕДА
573,631823,https://ufc.ru/event/ufc-fight-night-august-29-2020#993,391069,774419,Loss,ПОБЕДА
574,508326,https://ufc.ru/event/ufc-fight-night-august-29-2020#993,227930,970949,ПОБЕДА,Loss
575,961700,https://ufc.ru/event/ufc-fight-night-august-22-2020#989,924729,931594,Loss,ПОБЕДА
576,586723,https://ufc.ru/event/ufc-fight-night-august-22-2020#989,138022,120065,Loss,ПОБЕДА
577,521639,https://ufc.ru/event/ufc-fight-night-august-22-2020#989,765689,709109,Loss,ПОБЕДА
578,385087,https://ufc.ru/event/ufc-fight-night-august-22-2020#989,126457,780701,ПОБЕДА,Loss
579,967249,https://ufc.ru/event/ufc-252#970,683070,675919,ПОБЕДА,Loss
580,600095,https://ufc.ru/event/ufc-252#970,894107,783646,Loss,ПОБЕДА
581,354804,https://ufc.ru/event/ufc-252#970,289312,971624,Loss,ПОБЕДА
582,695555,https://ufc.ru/event/ufc-252#970,798509,297808,Loss,ПОБЕДА
583,171135,https://ufc.ru/event/ufc-252#970,837910,929680,Loss,ПОБЕДА
584,266452,https://ufc.ru/event/ufc-fight-night-august-08-2020#987,508266,169979,ПОБЕДА,Loss
585,331274,https://ufc.ru/event/ufc-fight-night-august-08-2020#987,374620,236428,Loss,ПОБЕДА
586,130382,https://ufc.ru/event/ufc-fight-night-august-08-2020#987,203228,992738,ПОБЕДА,Loss
587,517342,https://ufc.ru/event/ufc-fight-night-august-08-2020#987,472241,468406,ПОБЕДА,Loss
588,266601,https://ufc.ru/event/ufc-fight-night-august-01-2020#984,881345,135342,ПОБЕДА,Loss
589,620121,https://ufc.ru/event/ufc-fight-night-august-01-2020#984,647350,810896,Loss,ПОБЕДА
590,834688,https://ufc.ru/event/ufc-fight-night-august-01-2020#984,749189,677072,ПОБЕДА,Loss
591,352613,https://ufc.ru/event/ufc-fight-night-august-01-2020#984,715510,995840,Loss,ПОБЕДА
592,535395,https://ufc.ru/event/ufc-fight-night-august-01-2020#984,229726,272323,,
593,160159,https://ufc.ru/event/ufc-fight-night-july-25-2020#983,284743,718593,ПОБЕДА,Loss
594,292307,https://ufc.ru/event/ufc-fight-night-july-25-2020#983,143482,584590,ПОБЕДА,Loss
595,870117,https://ufc.ru/event/ufc-fight-night-july-25-2020#983,563117,700605,ПОБЕДА,Loss
596,448543,https://ufc.ru/event/ufc-fight-night-july-25-2020#983,241658,869809,ПОБЕДА,Loss
597,170810,https://ufc.ru/event/ufc-fight-night-july-25-2020#983,407038,518105,ПОБЕДА,Loss
598,761834,https://ufc.ru/event/ufc-fight-night-july-18-2020#982,112665,409540,ПОБЕДА,Loss
599,470543,https://ufc.ru/event/ufc-fight-night-july-18-2020#982,249883,900677,ПОБЕДА,Loss
600,318814,https://ufc.ru/event/ufc-fight-night-july-18-2020#982,358136,530620,ПОБЕДА,Loss
601,820914,https://ufc.ru/event/ufc-fight-night-july-18-2020#982,743338,782659,Loss,ПОБЕДА
602,995978,https://ufc.ru/event/ufc-fight-night-july-15-2020#981,119733,929159,ПОБЕДА,Loss
603,685628,https://ufc.ru/event/ufc-fight-night-july-15-2020#981,835699,866984,ПОБЕДА,Loss
604,306009,https://ufc.ru/event/ufc-fight-night-july-15-2020#981,633955,384757,ПОБЕДА,Loss
605,937695,https://ufc.ru/event/ufc-fight-night-july-15-2020#981,328245,407542,Loss,ПОБЕДА
606,335436,https://ufc.ru/event/ufc-fight-night-july-15-2020#981,651634,737469,Loss,ПОБЕДА
607,423625,https://ufc.ru/event/ufc-251#974,735031,968371,ПОБЕДА,Loss
608,332709,https://ufc.ru/event/ufc-251#974,787422,878769,ПОБЕДА,Loss
609,833275,https://ufc.ru/event/ufc-251#974,459345,249942,ПОБЕДА,Loss
610,956377,https://ufc.ru/event/ufc-251#974,892540,515600,Loss,ПОБЕДА
611,230810,https://ufc.ru/event/ufc-fight-night-june-27-2020#976,824666,668754,ПОБЕДА,Loss
612,791792,https://ufc.ru/event/ufc-fight-night-june-27-2020#976,713722,920109,ПОБЕДА,Loss
613,723309,https://ufc.ru/event/ufc-fight-night-june-27-2020#976,969292,138162,Loss,ПОБЕДА
614,722900,https://ufc.ru/event/ufc-fight-night-june-27-2020#976,194377,898769,ПОБЕДА,Loss
615,493706,https://ufc.ru/event/ufc-fight-night-june-27-2020#976,461750,166662,Loss,ПОБЕДА
616,127066,https://ufc.ru/event/ufc-fight-night-Saskatoon-2020#980,275312,121545,ПОБЕДА,Loss
617,422297,https://ufc.ru/event/ufc-fight-night-Saskatoon-2020#980,433516,703204,ПОБЕДА,Loss
618,611154,https://ufc.ru/event/ufc-fight-night-Saskatoon-2020#980,646386,301228,ПОБЕДА,Loss
619,179112,https://ufc.ru/event/ufc-fight-night-Saskatoon-2020#980,248902,455188,ПОБЕДА,Loss
620,256207,https://ufc.ru/event/ufc-fight-night-Saskatoon-2020#980,141660,873984,ПОБЕДА,Loss
621,683021,https://ufc.ru/event/ufc-fight-night-june-13-2020#973,423623,453430,,
622,788242,https://ufc.ru/event/ufc-fight-night-june-13-2020#973,960782,387433,,
623,678770,https://ufc.ru/event/ufc-fight-night-june-13-2020#973,612854,134755,,
624,501308,https://ufc.ru/event/ufc-fight-night-june-13-2020#973,754452,862941,,
625,177351,https://ufc.ru/event/ufc-fight-night-june-13-2020#973,538956,971070,,
626,165434,https://ufc.ru/event/ufc-250#971,617464,214561,ПОБЕДА,Loss
627,200244,https://ufc.ru/event/ufc-250#971,322777,492191,Loss,ПОБЕДА
628,133059,https://ufc.ru/event/ufc-250#971,817538,804578,ПОБЕДА,Loss
629,245033,https://ufc.ru/event/ufc-250#971,540032,561705,ПОБЕДА,Loss
630,562980,https://ufc.ru/event/ufc-250#971,803597,894107,Loss,ПОБЕДА
631,300398,https://ufc.ru/event/ufc-fight-night-may-30-2020#979,703860,524657,Loss,ПОБЕДА
632,351209,https://ufc.ru/event/ufc-fight-night-may-30-2020#979,138834,707228,Loss,ПОБЕДА
633,153596,https://ufc.ru/event/ufc-fight-night-may-30-2020#979,196678,660384,ПОБЕДА,Loss
634,558969,https://ufc.ru/event/ufc-fight-night-may-30-2020#979,873984,836160,ПОБЕДА,Loss
635,900761,https://ufc.ru/event/ufc-fight-night-may-30-2020#979,339595,158300,ПОБЕДА,Loss
636,993396,https://ufc.ru/event/ufc-fight-night-may-30-2020#979,538483,838275,ПОБЕДА,Loss
637,835596,https://ufc.ru/event/ufc-fight-night-may-30-2020#979,721769,789360,ПОБЕДА,Loss
638,495114,https://ufc.ru/event/ufc-fight-night-may-30-2020#979,452359,799687,Loss,ПОБЕДА
639,831378,https://ufc.ru/event/ufc-fight-night-may-16-2020#978,381842,937221,,
640,701204,https://ufc.ru/event/ufc-fight-night-may-16-2020#978,996782,785625,ПОБЕДА,Loss
641,488093,https://ufc.ru/event/ufc-fight-night-may-16-2020#978,929159,744312,ПОБЕДА,Loss
642,297786,https://ufc.ru/event/ufc-fight-night-may-16-2020#978,916689,964967,Loss,ПОБЕДА
643,809188,https://ufc.ru/event/ufc-fight-night-may-16-2020#978,166681,783646,ПОБЕДА,Loss
644,878899,https://ufc.ru/event/ufc-fight-night-may-13-2020#977,364213,758412,,
645,258008,https://ufc.ru/event/ufc-fight-night-may-13-2020#977,786980,655880,,
646,288695,https://ufc.ru/event/ufc-fight-night-may-13-2020#977,385223,672903,,
647,198307,https://ufc.ru/event/ufc-fight-night-may-13-2020#977,477056,799570,,
648,756203,https://ufc.ru/event/ufc-fight-night-may-13-2020#977,537037,873920,,
649,365045,https://ufc.ru/event/ufc-fight-night-may-13-2020#977,150452,162386,,
650,117827,https://ufc.ru/event/ufc-fight-night-may-13-2020#977,543272,797153,,
651,419682,https://ufc.ru/event/ufc-fight-night-may-13-2020#977,820740,583914,,
652,521446,https://ufc.ru/event/ufc-fight-night-may-13-2020#977,584433,987363,,
653,211667,https://ufc.ru/event/ufc-fight-night-may-13-2020#977,906235,264069,,
654,297096,https://ufc.ru/event/ufc-249#975,182506,847318,Loss,ПОБЕДА
655,582046,https://ufc.ru/event/ufc-249#975,605628,278802,ПОБЕДА,Loss
656,449348,https://ufc.ru/event/ufc-249#975,286818,971624,ПОБЕДА,Loss
657,233077,https://ufc.ru/event/ufc-249#975,535458,119733,Loss,ПОБЕДА
